0 0.000144 
1 0.000149 
2 0.000149 
3 0.000148 
4 0.000154 
5 0.000167 
6 0.000166 
7 0.000170 
8 0.000174 
9 0.000179 
10 0.000178 
11 0.000183 
12 0.000184 
13 0.000183 
14 0.000185 
15 0.000185 
16 0.000201 
17 0.000200 
18 0.000189 
19 0.000213 
20 0.000194 
21 0.000196 
22 0.000193 
23 0.000200 
24 0.000184 
25 0.000191 
26 0.000200 
27 0.000217 
28 0.000208 
29 0.000204 
30 0.000207 
31 0.000200 
32 0.000189 
33 0.000194 
34 0.000207 
35 0.000200 
36 0.000195 
37 0.000200 
38 0.000198 
39 0.000208 
40 0.000196 
41 0.000213 
42 0.000202 
43 0.000206 
44 0.000244 
45 0.000223 
46 0.000207 
47 0.000211 
48 0.000206 
49 0.000215 
50 0.000209 
51 0.000213 
52 0.000205 
53 0.000224 
54 0.000193 
55 0.000226 
56 0.000212 
57 0.000211 
58 0.000192 
59 0.000206 
60 0.000184 
61 0.000207 
62 0.000212 
63 0.000220 
64 0.000213 
65 0.000212 
66 0.000230 
67 0.000214 
68 0.000238 
69 0.000229 
70 0.000226 
71 0.000216 
72 0.000206 
73 0.000210 
74 0.000284 
75 0.000357 
76 0.000210 
77 0.000210 
78 0.000208 
79 0.000212 
80 0.000203 
81 0.000211 
82 0.000208 
83 0.000282 
84 0.000233 
85 0.000281 
86 0.000237 
87 0.000245 
88 0.000211 
89 0.000225 
90 0.000222 
