0 0.000149 
1 0.000141 
2 0.000143 
3 0.000150 
4 0.000154 
5 0.000155 
6 0.000153 
7 0.000153 
8 0.000158 
9 0.000159 
10 0.000164 
11 0.000170 
12 0.000164 
13 0.000168 
14 0.000170 
15 0.000172 
16 0.000176 
17 0.000178 
18 0.000181 
19 0.000196 
20 0.000184 
21 0.000179 
22 0.000186 
23 0.000182 
24 0.000188 
25 0.000179 
26 0.000184 
27 0.000193 
28 0.000204 
29 0.000203 
30 0.000204 
31 0.000200 
32 0.000210 
33 0.000212 
34 0.000217 
35 0.000217 
36 0.000218 
37 0.000215 
38 0.000221 
39 0.000220 
40 0.000219 
41 0.000238 
42 0.000225 
43 0.000225 
44 0.000228 
45 0.000231 
46 0.000233 
47 0.000240 
48 0.000242 
49 0.000242 
50 0.000244 
51 0.000260 
52 0.000264 
53 0.000272 
54 0.000271 
55 0.000283 
56 0.000306 
57 0.000307 
58 0.000276 
59 0.000260 
60 0.000259 
61 0.000260 
62 0.000260 
63 0.000266 
64 0.000264 
65 0.000283 
66 0.000268 
67 0.000275 
68 0.000276 
69 0.000271 
70 0.000277 
71 0.000274 
72 0.000277 
73 0.000281 
74 0.000292 
75 0.000283 
76 0.000281 
77 0.000291 
78 0.000303 
79 0.000314 
80 0.000567 
81 0.000392 
82 0.000325 
83 0.000445 
84 0.000460 
85 0.000341 
86 0.000349 
87 0.000333 
88 0.000359 
89 0.000345 
90 0.000378 
