0 0.000148 
1 0.000143 
2 0.000162 
3 0.000156 
4 0.000174 
5 0.000197 
6 0.000181 
7 0.000176 
8 0.000195 
9 0.000235 
10 0.000209 
11 0.000200 
12 0.000191 
13 0.000212 
14 0.000242 
15 0.000235 
16 0.000205 
17 0.000227 
18 0.000254 
19 0.000241 
20 0.000241 
21 0.000300 
22 0.000255 
23 0.000252 
24 0.000255 
25 0.000255 
26 0.000261 
27 0.000261 
28 0.000263 
29 0.000270 
30 0.000276 
31 0.000306 
32 0.000296 
33 0.000288 
34 0.000288 
35 0.000291 
36 0.000299 
37 0.000299 
38 0.000321 
39 0.000348 
40 0.000337 
41 0.000254 
42 0.000320 
43 0.000337 
44 0.000313 
45 0.000247 
46 0.000249 
47 0.000249 
48 0.000337 
49 0.000356 
50 0.000358 
51 0.000353 
52 0.000360 
53 0.000361 
54 0.000366 
55 0.000408 
56 0.000417 
57 0.000440 
58 0.000420 
59 0.000427 
60 0.000440 
61 0.000303 
62 0.000274 
63 0.000272 
64 0.000274 
65 0.000417 
66 0.000428 
67 0.000418 
68 0.000435 
69 0.000417 
70 0.000428 
71 0.000462 
72 0.000435 
73 0.000441 
74 0.000452 
75 0.000478 
76 0.000479 
77 0.000476 
78 0.000477 
79 0.000495 
80 0.000405 
81 0.000471 
82 0.000468 
83 0.000481 
84 0.000487 
85 0.000492 
86 0.000490 
87 0.000488 
88 0.000501 
89 0.000499 
90 0.000494 
